"","time","factor","gender","trial","response"
"539","13:13:36",4,"Female","stage4_1",2.1777
"540","13:13:36",4,"Female","stage4_2",1.61651
"541","13:13:36",4,"Female","stage4_3",0.67809
"542","13:13:36",4,"Female","stage4_4",0.66768
"543","13:13:36",4,"Female","stage4_5",1.10844
"544","13:13:36",4,"Female","stage4_6",0.71854
"545","13:13:36",4,"Female","stage4_7",0.6144
"546","13:13:36",4,"Female","stage4_8",0.64479
"547","13:13:36",4,"Female","stage4_9",0.79898
"548","13:13:36",4,"Female","stage5_0",3.08034
"549","13:13:36",4,"Female","stage5_1",1.70468
"550","13:13:36",4,"Female","stage5_2",1.12171
"551","13:13:36",4,"Female","stage5_3",0.6642
"552","13:13:36",4,"Female","stage5_4",1.16881
"553","13:13:36",4,"Female","stage5_5",0.60442
"554","13:13:36",4,"Female","stage5_6",0.61983
"555","13:13:36",4,"Female","stage5_7",0.72621
"556","13:13:36",4,"Female","stage5_8",0.71193
"557","13:13:36",4,"Female","stage5_9",0.71664
"558","13:13:36",4,"Female","stage5_10",0.61146
"559","13:13:36",4,"Female","stage5_11",1.0902
"560","13:13:36",4,"Female","stage5_12",0.7086
"561","13:13:36",4,"Female","stage5_13",0.61791
"562","13:13:36",4,"Female","stage5_14",1.04842
"563","13:13:36",4,"Female","stage5_15",1.00122
"564","13:13:36",4,"Female","stage5_16",0.86713
"565","13:13:36",4,"Female","stage5_17",1.06397
"566","13:13:36",4,"Female","stage5_18",1.31708
"567","13:13:36",4,"Female","stage5_19",1.07823
"568","13:13:36",4,"Female","cp",1
"569","13:16:57",1,"Female","stage1_0",1.73848
"570","13:16:57",1,"Female","stage1_1",1.11918
"571","13:16:57",1,"Female","stage1_2",1.12728
"572","13:16:57",1,"Female","stage1_3",1.20836
"573","13:16:57",1,"Female","stage1_4",1.0753
"574","13:16:57",1,"Female","stage1_5",1.61639
"575","13:16:57",1,"Female","stage1_6",1.9222
"576","13:16:57",1,"Female","stage1_7",1.99167
"577","13:16:57",1,"Female","stage1_8",0.95245
"578","13:16:57",1,"Female","stage1_9",1.72407
"579","13:16:57",1,"Female","stage2_0",1.16407
"580","13:16:57",1,"Female","stage2_1",0.69213
"581","13:16:57",1,"Female","stage2_2",1.86517
"582","13:16:57",1,"Female","stage2_3",0.90032
"583","13:16:57",1,"Female","stage2_4",0.9546
"584","13:16:57",1,"Female","stage2_5",1.20543
"585","13:16:57",1,"Female","stage2_6",1.01364
"586","13:16:57",1,"Female","stage2_7",0.87169
"587","13:16:57",1,"Female","stage2_8",0.95283
"588","13:16:57",1,"Female","stage2_9",0.58661
"589","13:16:57",1,"Female","stage3_0",1.81505
"590","13:16:57",1,"Female","stage3_1",1.44218
"591","13:16:57",1,"Female","stage3_2",1.38655
"592","13:16:57",1,"Female","stage3_3",3.45693
"593","13:16:57",1,"Female","stage3_4",1.02081
"594","13:16:57",1,"Female","stage3_5",3.24632
"595","13:16:57",1,"Female","stage3_6",5.45723
"596","13:16:57",1,"Female","stage3_7",1.52997
"597","13:16:57",1,"Female","stage3_8",0.69761
"598","13:16:57",1,"Female","stage3_9",0.54667
"599","13:16:57",1,"Female","stage3_10",0.56249
"600","13:16:57",1,"Female","stage3_11",0.56551
"601","13:16:57",1,"Female","stage3_12",0.46319
"602","13:16:57",1,"Female","stage3_13",0.44758
"603","13:16:57",1,"Female","stage3_14",0.64592
"604","13:16:57",1,"Female","stage3_15",1.57769
"605","13:16:57",1,"Female","stage3_16",1.95189
"606","13:16:57",1,"Female","stage3_17",0.65791
"607","13:16:57",1,"Female","stage3_18",0.67237
"608","13:16:57",1,"Female","stage3_19",0.97573
"609","13:16:57",1,"Female","stage4_0",1.96317
"610","13:16:57",1,"Female","stage4_1",2.6369
"611","13:16:57",1,"Female","stage4_2",2.99201
"612","13:16:57",1,"Female","stage4_3",0.93587
"613","13:16:57",1,"Female","stage4_4",1.78176
"614","13:16:57",1,"Female","stage4_5",1.64874
"615","13:16:57",1,"Female","stage4_6",0.67621
"616","13:16:57",1,"Female","stage4_7",0.50932
"617","13:16:57",1,"Female","stage4_8",0.53731
"618","13:16:57",1,"Female","stage4_9",0.72069
"619","13:16:57",1,"Female","stage5_0",2.31298
"620","13:16:57",1,"Female","stage5_1",1.83947
"621","13:16:57",1,"Female","stage5_2",1.16014
"622","13:16:57",1,"Female","stage5_3",1.79183
"623","13:16:57",1,"Female","stage5_4",0.70443
"624","13:16:57",1,"Female","stage5_5",1.17706
"625","13:16:57",1,"Female","stage5_6",0.58036
"626","13:16:57",1,"Female","stage5_7",1.09497
"627","13:16:57",1,"Female","stage5_8",1.24021
"628","13:16:57",1,"Female","stage5_9",0.51852
"629","13:16:57",1,"Female","stage5_10",0.84569
"630","13:16:57",1,"Female","stage5_11",2.50781
"631","13:16:57",1,"Female","stage5_12",1.48954
"632","13:16:57",1,"Female","stage5_13",0.78007
"633","13:16:57",1,"Female","stage5_14",1.94459
"634","13:16:57",1,"Female","stage5_15",0.81548
"635","13:16:57",1,"Female","stage5_16",1.03848
"636","13:16:57",1,"Female","stage5_17",1.15526
"637","13:16:57",1,"Female","stage5_18",0.66401
"638","13:16:57",1,"Female","stage5_19",1.11218
"639","13:16:57",1,"Female","cp",1
"640","13:22:47",3,"Female","stage1_0",2.86038
"641","13:22:47",3,"Female","stage1_1",2.27021
"642","13:22:47",3,"Female","stage1_2",0.72976
"643","13:22:47",3,"Female","stage1_3",0.83783
"644","13:22:47",3,"Female","stage1_4",0.81321
"645","13:22:47",3,"Female","stage1_5",1.16377
"646","13:22:47",3,"Female","stage1_6",0.77089
"647","13:22:47",3,"Female","stage1_7",0.83593
"648","13:22:47",3,"Female","stage1_8",0.64478
"649","13:22:47",3,"Female","stage1_9",0.70409
"650","13:22:47",3,"Female","stage2_0",5.56341
"651","13:22:47",3,"Female","stage2_1",0.6231
"652","13:22:47",3,"Female","stage2_2",0.53162
"653","13:22:47",3,"Female","stage2_3",0.58407
"654","13:22:47",3,"Female","stage2_4",0.73712
"655","13:22:47",3,"Female","stage2_5",0.6457
"656","13:22:47",3,"Female","stage2_6",0.59366
"657","13:22:47",3,"Female","stage2_7",0.60788
"658","13:22:47",3,"Female","stage2_8",0.60223
"659","13:22:47",3,"Female","stage2_9",0.6476
"660","13:22:47",3,"Female","stage3_0",1.9812
"661","13:22:47",3,"Female","stage3_1",0.85481
"662","13:22:47",3,"Female","stage3_2",0.64785
"663","13:22:47",3,"Female","stage3_3",3.07809
"664","13:22:47",3,"Female","stage3_4",0.67391
"665","13:22:47",3,"Female","stage3_5",0.66395
"666","13:22:47",3,"Female","stage3_6",0.7515
"667","13:22:47",3,"Female","stage3_7",1.55032
"668","13:22:47",3,"Female","stage3_8",0.64053
"669","13:22:47",3,"Female","stage3_9",1.1466
"670","13:22:47",3,"Female","stage3_10",0.64427
"671","13:22:47",3,"Female","stage3_11",0.98931
"672","13:22:47",3,"Female","stage3_12",0.81604
"673","13:22:47",3,"Female","stage3_13",0.63194
"674","13:22:47",3,"Female","stage3_14",0.90682
"675","13:22:47",3,"Female","stage3_15",0.55735
"676","13:22:47",3,"Female","stage3_16",0.72591
"677","13:22:47",3,"Female","stage3_17",0.44642
"678","13:22:47",3,"Female","stage3_18",0.7169
"679","13:22:47",3,"Female","stage3_19",1.0741
"680","13:22:47",3,"Female","stage4_0",1.68068
"681","13:22:47",3,"Female","stage4_1",0.93163
"682","13:22:47",3,"Female","stage4_2",0.6922
"683","13:22:47",3,"Female","stage4_3",0.81479
"684","13:22:47",3,"Female","stage4_4",1.10287
"685","13:22:47",3,"Female","stage4_5",1.05071
"686","13:22:47",3,"Female","stage4_6",5.21037
"687","13:22:47",3,"Female","stage4_7",1.01407
"688","13:22:47",3,"Female","stage4_8",0.79877
"689","13:22:47",3,"Female","stage4_9",2.22168
"690","13:22:47",3,"Female","stage5_0",8.62661
"691","13:22:47",3,"Female","stage5_1",0.90761
"692","13:22:47",3,"Female","stage5_2",0.68979
"693","13:22:47",3,"Female","stage5_3",0.82618
"694","13:22:47",3,"Female","stage5_4",0.63402
"695","13:22:47",3,"Female","stage5_5",0.65285
"696","13:22:47",3,"Female","stage5_6",0.58696
"697","13:22:47",3,"Female","stage5_7",0.5376
"698","13:22:47",3,"Female","stage5_8",0.54667
"699","13:22:47",3,"Female","stage5_9",0.75096
"700","13:22:47",3,"Female","stage5_10",0.54016
"701","13:22:47",3,"Female","stage5_11",0.75649
"702","13:22:47",3,"Female","stage5_12",0.58068
"703","13:22:47",3,"Female","stage5_13",0.64871
"704","13:22:47",3,"Female","stage5_14",0.75135
"705","13:22:47",3,"Female","stage5_15",0.58542
"706","13:22:47",3,"Female","stage5_16",0.63896
"707","13:22:47",3,"Female","stage5_17",0.56074
"708","13:22:47",3,"Female","stage5_18",0.51412
"709","13:22:47",3,"Female","stage5_19",0.68656
"710","13:22:47",3,"Female","cp",1
"711","13:43:21",3,"Male","stage1_0",1.16144
"712","13:43:21",3,"Male","stage1_1",0.82563
"713","13:43:21",3,"Male","stage1_2",1.58271
"714","13:43:21",3,"Male","stage1_3",0.56764
"715","13:43:21",3,"Male","stage1_4",0.73467
"716","13:43:21",3,"Male","stage1_5",1.08702
"717","13:43:21",3,"Male","stage1_6",0.62562
"718","13:43:21",3,"Male","stage1_7",1.04527
"719","13:43:21",3,"Male","stage1_8",2.65557
"720","13:43:21",3,"Male","stage1_9",0.60873
"721","13:43:21",3,"Male","stage2_0",0.791
"722","13:43:21",3,"Male","stage2_1",0.52536
"723","13:43:21",3,"Male","stage2_2",0.68681
"724","13:43:21",3,"Male","stage2_3",0.49865
"725","13:43:21",3,"Male","stage2_4",0.55117
"726","13:43:21",3,"Male","stage2_5",0.81957
"727","13:43:21",3,"Male","stage2_6",0.5734
"728","13:43:21",3,"Male","stage2_7",0.61986
"729","13:43:21",3,"Male","stage2_8",0.55496
"730","13:43:21",3,"Male","stage2_9",0.53888
"731","13:43:21",3,"Male","stage3_0",0.77484
"732","13:43:21",3,"Male","stage3_1",0.63228
"733","13:43:21",3,"Male","stage3_2",1.12482
"734","13:43:21",3,"Male","stage3_3",0.81433
"735","13:43:21",3,"Male","stage3_4",0.9494
"736","13:43:21",3,"Male","stage3_5",0.79985
"737","13:43:21",3,"Male","stage3_6",1.26866
"738","13:43:21",3,"Male","stage3_7",0.75303
"739","13:43:21",3,"Male","stage3_8",1.20881
"740","13:43:21",3,"Male","stage3_9",1.25918
"741","13:43:21",3,"Male","stage3_10",0.61743
"742","13:43:21",3,"Male","stage3_11",0.71481
"743","13:43:21",3,"Male","stage3_12",0.59848
"744","13:43:21",3,"Male","stage3_13",1.48026
"745","13:43:21",3,"Male","stage3_14",0.8568
"746","13:43:21",3,"Male","stage3_15",0.52744
"747","13:43:21",3,"Male","stage3_16",0.60533
"748","13:43:21",3,"Male","stage3_17",0.75596
"749","13:43:21",3,"Male","stage3_18",0.80329
"750","13:43:21",3,"Male","stage3_19",0.57391
"751","13:43:21",3,"Male","stage4_0",0.67774
"752","13:43:21",3,"Male","stage4_1",0.58623
"753","13:43:21",3,"Male","stage4_2",1.14064
"754","13:43:21",3,"Male","stage4_3",0.58699
"755","13:43:21",3,"Male","stage4_4",0.75203
"756","13:43:21",3,"Male","stage4_5",0.60366
"757","13:43:21",3,"Male","stage4_6",2.08981
"758","13:43:21",3,"Male","stage4_7",1.40589
"759","13:43:21",3,"Male","stage4_8",0.59371
"760","13:43:21",3,"Male","stage4_9",1.20082
"761","13:43:21",3,"Male","stage5_0",0.93727
"762","13:43:21",3,"Male","stage5_1",1.06529
"763","13:43:21",3,"Male","stage5_2",3.24246
"764","13:43:21",3,"Male","stage5_3",0.68786
"765","13:43:21",3,"Male","stage5_4",1.04349
"766","13:43:21",3,"Male","stage5_5",2.23673
"767","13:43:21",3,"Male","stage5_6",0.74789
"768","13:43:21",3,"Male","stage5_7",0.59269
"769","13:43:21",3,"Male","stage5_8",0.94936
"770","13:43:21",3,"Male","stage5_9",0.58706
"771","13:43:21",3,"Male","stage5_10",0.61377
"772","13:43:21",3,"Male","stage5_11",0.60434
"773","13:43:21",3,"Male","stage5_12",0.52542
"774","13:43:21",3,"Male","stage5_13",0.76732
"775","13:43:21",3,"Male","stage5_14",1.01479
"776","13:43:21",3,"Male","stage5_15",0.61539
"777","13:43:21",3,"Male","stage5_16",1.26037
"778","13:43:21",3,"Male","stage5_17",2.05447
"779","13:43:21",3,"Male","stage5_18",0.60215
"780","13:43:21",3,"Male","stage5_19",0.73668
"781","13:43:21",3,"Male","cp",1
"782","10:52:27",1,"Male","stage1_0",1.41572
"783","10:52:27",1,"Male","stage1_1",1.26985
"784","10:52:27",1,"Male","stage1_2",1.12273
"785","10:52:27",1,"Male","stage1_3",2.0663
"786","10:52:27",1,"Male","stage1_4",1.15133
"787","10:52:27",1,"Male","stage1_5",0.91534
"788","10:52:27",1,"Male","stage1_6",1.10659
"789","10:52:27",1,"Male","stage1_7",0.82809
"790","10:52:27",1,"Male","stage1_8",0.67992
"791","10:52:27",1,"Male","stage1_9",0.90964
"792","10:52:27",1,"Male","stage2_0",1.43251
"793","10:52:27",1,"Male","stage2_1",0.90344
"794","10:52:27",1,"Male","stage2_2",0.88235
"795","10:52:27",1,"Male","stage2_3",0.81617
"796","10:52:27",1,"Male","stage2_4",0.75557
"797","10:52:27",1,"Male","stage2_5",0.81924
"798","10:52:27",1,"Male","stage2_6",0.78604
"799","10:52:27",1,"Male","stage2_7",0.77015
"800","10:52:27",1,"Male","stage2_8",0.8788
"801","10:52:27",1,"Male","stage2_9",0.78354
"802","10:52:27",1,"Male","stage3_0",3.26369
"803","10:52:27",1,"Male","stage3_1",1.72821
"804","10:52:27",1,"Male","stage3_2",0.80504
"805","10:52:27",1,"Male","stage3_3",0.96863
"806","10:52:27",1,"Male","stage3_4",0.98626
"807","10:52:27",1,"Male","stage3_5",0.97098
"808","10:52:27",1,"Male","stage3_6",0.92635
"809","10:52:27",1,"Male","stage3_7",0.88154
"810","10:52:27",1,"Male","stage3_8",0.90953
"811","10:52:27",1,"Male","stage3_9",0.82294
"812","10:52:27",1,"Male","stage3_10",0.92933
"813","10:52:27",1,"Male","stage3_11",0.93037
"814","10:52:27",1,"Male","stage3_12",0.85962
"815","10:52:27",1,"Male","stage3_13",0.82717
"816","10:52:27",1,"Male","stage3_14",0.02756
"817","10:52:27",1,"Male","stage3_15",1.25566
"818","10:52:27",1,"Male","stage3_16",0.99206
"819","10:52:27",1,"Male","stage3_17",0.89147
"820","10:52:27",1,"Male","stage3_18",0.68028
"821","10:52:27",1,"Male","stage3_19",1.62345
"822","10:52:27",1,"Male","stage4_0",4.25904
"823","10:52:27",1,"Male","stage4_1",1.19269
"824","10:52:27",1,"Male","stage4_2",1.02392
"825","10:52:27",1,"Male","stage4_3",2.63246
"826","10:52:27",1,"Male","stage4_4",0.89634
"827","10:52:27",1,"Male","stage4_5",0.86182
"828","10:52:27",1,"Male","stage4_6",0.7099
"829","10:52:27",1,"Male","stage4_7",1.01593
"830","10:52:27",1,"Male","stage4_8",0.71321
"831","10:52:27",1,"Male","stage4_9",0.60552
"832","10:52:27",1,"Male","stage5_0",6.18722
"833","10:52:27",1,"Male","stage5_1",1.1964
"834","10:52:27",1,"Male","stage5_2",1.72366
"835","10:52:27",1,"Male","stage5_3",0.88099
"836","10:52:27",1,"Male","stage5_4",1.49751
"837","10:52:27",1,"Male","stage5_5",0.7345
"838","10:52:27",1,"Male","stage5_6",1.0553
"839","10:52:27",1,"Male","stage5_7",0.86325
"840","10:52:27",1,"Male","stage5_8",0.80112
"841","10:52:27",1,"Male","stage5_9",0.74048
"842","10:52:27",1,"Male","stage5_10",2.13559
"843","10:52:27",1,"Male","stage5_11",0.85618
"844","10:52:27",1,"Male","stage5_12",0.60336
"845","10:52:27",1,"Male","stage5_13",1.18745
"846","10:52:27",1,"Male","stage5_14",0.6717
"847","10:52:27",1,"Male","stage5_15",0.56275
"848","10:52:27",1,"Male","stage5_16",0.6019
"849","10:52:27",1,"Male","stage5_17",0.83811
"850","10:52:27",1,"Male","stage5_18",0.62861
"851","10:52:27",1,"Male","stage5_19",0.61675
"852","10:52:27",1,"Male","cp",1
"853","22:33:35",2,"Male","stage1_0",6.88937
"854","22:33:35",2,"Male","stage1_1",3.01904
"855","22:33:35",2,"Male","stage1_2",1.69528
"856","22:33:35",2,"Male","stage1_3",2.53949
"857","22:33:35",2,"Male","stage1_4",1.26361
"858","22:33:35",2,"Male","stage1_5",25.81958
"859","22:33:35",2,"Male","stage1_6",9.4264
"860","22:33:35",2,"Male","stage1_7",1.16189
"861","22:33:35",2,"Male","stage1_8",1.28517
"862","22:33:35",2,"Male","stage1_9",1.06001
"863","22:33:35",2,"Male","stage2_0",1.85136
"864","22:33:35",2,"Male","stage2_1",1.53321
"865","22:33:35",2,"Male","stage2_2",0.88624
"866","22:33:35",2,"Male","stage2_3",0.67832
"867","22:33:35",2,"Male","stage2_4",0.67354
"868","22:33:35",2,"Male","stage2_5",1.01514
"869","22:33:35",2,"Male","stage2_6",0.99229
"870","22:33:35",2,"Male","stage2_7",0.88017
"871","22:33:35",2,"Male","stage2_8",0.75509
"872","22:33:35",2,"Male","stage2_9",0.78901
"873","22:33:35",2,"Male","stage3_0",5.05538
"874","22:33:35",2,"Male","stage3_1",0.83768
"875","22:33:35",2,"Male","stage3_2",1.75655
"876","22:33:35",2,"Male","stage3_3",3.39857
"877","22:33:35",2,"Male","stage3_4",1.30792
"878","22:33:35",2,"Male","stage3_5",1.11812
"879","22:33:35",2,"Male","stage3_6",2.95122
"880","22:33:35",2,"Male","stage3_7",1.14463
"881","22:33:35",2,"Male","stage3_8",1.34576
"882","22:33:35",2,"Male","stage3_9",1.01841
"883","22:33:35",2,"Male","stage3_10",1.71797
"884","22:33:35",2,"Male","stage3_11",2.01321
"885","22:33:35",2,"Male","stage3_12",0.94664
"886","22:33:35",2,"Male","stage3_13",2.99428
"887","22:33:35",2,"Male","stage3_14",0.79308
"888","22:33:35",2,"Male","stage3_15",0.83643
"889","22:33:35",2,"Male","stage3_16",2.16913
"890","22:33:35",2,"Male","stage3_17",1.78393
"891","22:33:35",2,"Male","stage3_18",1.24328
"892","22:33:35",2,"Male","stage3_19",1.38256
"893","22:33:35",2,"Male","stage4_0",3.34538
"894","22:33:35",2,"Male","stage4_1",4.41209
"895","22:33:35",2,"Male","stage4_2",2.48767
"896","22:33:35",2,"Male","stage4_3",1.01965
"897","22:33:35",2,"Male","stage4_4",1.18406
"898","22:33:35",2,"Male","stage4_5",0.77095
"899","22:33:35",2,"Male","stage4_6",0.70168
"900","22:33:35",2,"Male","stage4_7",0.68536
"901","22:33:35",2,"Male","stage4_8",0.57706
"902","22:33:35",2,"Male","stage4_9",0.52594
"903","22:33:35",2,"Male","stage5_0",4.58463
"904","22:33:35",2,"Male","stage5_1",1.01934
"905","22:33:35",2,"Male","stage5_2",0.63515
"906","22:33:35",2,"Male","stage5_3",0.88951
"907","22:33:35",2,"Male","stage5_4",12.13485
"908","22:33:35",2,"Male","stage5_5",2.35467
"909","22:33:35",2,"Male","stage5_6",2.37231
"910","22:33:35",2,"Male","stage5_7",3.4599
"911","22:33:35",2,"Male","stage5_8",6.0633
"912","22:33:35",2,"Male","stage5_9",5.63774
"913","22:33:35",2,"Male","stage5_10",3.17894
"914","22:33:35",2,"Male","stage5_11",2.70904
"915","22:33:35",2,"Male","stage5_12",2.11627
"916","22:33:35",2,"Male","stage5_13",1.89511
"917","22:33:35",2,"Male","stage5_14",0.6755
"918","22:33:35",2,"Male","stage5_15",2.15356
"919","22:33:35",2,"Male","stage5_16",1.65809
"920","22:33:35",2,"Male","stage5_17",1.82441
"921","22:33:35",2,"Male","stage5_18",1.51223
"922","22:33:35",2,"Male","stage5_19",1.52474
"923","22:33:35",2,"Male","cp",1
"924","10:04:13",4,"Female","stage1_0",3.26318
"925","10:04:13",4,"Female","stage1_1",1.02325
"926","10:04:13",4,"Female","stage1_2",0.72786
"927","10:04:13",4,"Female","stage1_3",0.66795
"928","10:04:13",4,"Female","stage1_4",0.78308
"929","10:04:13",4,"Female","stage1_5",0.82984
"930","10:04:13",4,"Female","stage1_6",1.00031
"931","10:04:13",4,"Female","stage1_7",0.73474
"932","10:04:13",4,"Female","stage1_8",0.80187
"933","10:04:13",4,"Female","stage1_9",5.80502
"934","10:04:13",4,"Female","stage2_0",4.79156
"935","10:04:13",4,"Female","stage2_1",0.97162
"936","10:04:13",4,"Female","stage2_2",0.93407
"937","10:04:13",4,"Female","stage2_3",0.54433
"938","10:04:13",4,"Female","stage2_4",0.56886
"939","10:04:13",4,"Female","stage2_5",0.59076
"940","10:04:13",4,"Female","stage2_6",0.65798
"941","10:04:13",4,"Female","stage2_7",0.76547
"942","10:04:13",4,"Female","stage2_8",0.75135
"943","10:04:13",4,"Female","stage2_9",0.6037
"944","10:04:13",4,"Female","stage3_0",2.37743
"945","10:04:13",4,"Female","stage3_1",0.7662
"946","10:04:13",4,"Female","stage3_2",0.5396
"947","10:04:13",4,"Female","stage3_3",1.22773
"948","10:04:13",4,"Female","stage3_4",0.79913
"949","10:04:13",4,"Female","stage3_5",0.89112
"950","10:04:13",4,"Female","stage3_6",0.91464
"951","10:04:13",4,"Female","stage3_7",3.60541
"952","10:04:13",4,"Female","stage3_8",1.75586
"953","10:04:13",4,"Female","stage3_9",1.00875
"954","10:04:13",4,"Female","stage3_10",0.78286
"955","10:04:13",4,"Female","stage3_11",0.60432
"956","10:04:13",4,"Female","stage3_12",0.67883
"957","10:04:13",4,"Female","stage3_13",0.92995
"958","10:04:13",4,"Female","stage3_14",1.65971
"959","10:04:13",4,"Female","stage3_15",1.13708
"960","10:04:13",4,"Female","stage3_16",0.63204
"961","10:04:13",4,"Female","stage3_17",1.40685
"962","10:04:13",4,"Female","stage3_18",1.10712
"963","10:04:13",4,"Female","stage3_19",0.87408
"964","10:04:13",4,"Female","stage4_0",3.10847
"965","10:04:13",4,"Female","stage4_1",0.64947
"966","10:04:13",4,"Female","stage4_2",0.67014
"967","10:04:13",4,"Female","stage4_3",0.79791
"968","10:04:13",4,"Female","stage4_4",1.0333
"969","10:04:13",4,"Female","stage4_5",0.58464
"970","10:04:13",4,"Female","stage4_6",0.84618
"971","10:04:13",4,"Female","stage4_7",0.77889
"972","10:04:13",4,"Female","stage4_8",1.0608
"973","10:04:13",4,"Female","stage4_9",0.59503
"974","10:04:13",4,"Female","stage5_0",1.48657
"975","10:04:13",4,"Female","stage5_1",2.65683
"976","10:04:13",4,"Female","stage5_2",0.85002
"977","10:04:13",4,"Female","stage5_3",0.51376
"978","10:04:13",4,"Female","stage5_4",0.64074
"979","10:04:13",4,"Female","stage5_5",0.5972
"980","10:04:13",4,"Female","stage5_6",1.2059
"981","10:04:13",4,"Female","stage5_7",0.63215
"982","10:04:13",4,"Female","stage5_8",0.65025
"983","10:04:13",4,"Female","stage5_9",0.70252
"984","10:04:13",4,"Female","stage5_10",0.74605
"985","10:04:13",4,"Female","stage5_11",0.54126
"986","10:04:13",4,"Female","stage5_12",1.61796
"987","10:04:13",4,"Female","stage5_13",1.86827
"988","10:04:13",4,"Female","stage5_14",0.95148
"989","10:04:13",4,"Female","stage5_15",1.59399
"990","10:04:13",4,"Female","stage5_16",0.82597
"991","10:04:13",4,"Female","stage5_17",0.8791
"992","10:04:13",4,"Female","stage5_18",0.51909
"993","10:04:13",4,"Female","stage5_19",0.57405
"994","10:04:13",4,"Female","cp",2
"995","10:17:41",2,"Female","stage1_0",1.18902
"996","10:17:41",2,"Female","stage1_1",1.15294
"997","10:17:41",2,"Female","stage1_2",0.89239
"998","10:17:41",2,"Female","stage1_3",1.09861
"999","10:17:41",2,"Female","stage1_4",0.6708
"1000","10:17:41",2,"Female","stage1_5",0.79381
"1001","10:17:41",2,"Female","stage1_6",1.30693
"1002","10:17:41",2,"Female","stage1_7",0.75698
"1003","10:17:41",2,"Female","stage1_8",1.50802
"1004","10:17:41",2,"Female","stage1_9",0.8871
"1005","10:17:41",2,"Female","stage2_0",0.84988
"1006","10:17:41",2,"Female","stage2_1",0.49972
"1007","10:17:41",2,"Female","stage2_2",0.4019
"1008","10:17:41",2,"Female","stage2_3",0.43098
"1009","10:17:41",2,"Female","stage2_4",1.34796
"1010","10:17:41",2,"Female","stage2_5",0.76258
"1011","10:17:41",2,"Female","stage2_6",0.74037
"1012","10:17:41",2,"Female","stage2_7",0.57699
"1013","10:17:41",2,"Female","stage2_8",0.73182
"1014","10:17:41",2,"Female","stage2_9",0.49619
"1015","10:17:41",2,"Female","stage3_0",1.31063
"1016","10:17:41",2,"Female","stage3_1",1.44798
"1017","10:17:41",2,"Female","stage3_2",0.79596
"1018","10:17:41",2,"Female","stage3_3",0.89509
"1019","10:17:41",2,"Female","stage3_4",1.31973
"1020","10:17:41",2,"Female","stage3_5",0.78411
"1021","10:17:41",2,"Female","stage3_6",0.68909
"1022","10:17:41",2,"Female","stage3_7",0.8506
"1023","10:17:41",2,"Female","stage3_8",2.01526
"1024","10:17:41",2,"Female","stage3_9",1.00688
"1025","10:17:41",2,"Female","stage3_10",1.86212
"1026","10:17:41",2,"Female","stage3_11",0.6868
"1027","10:17:41",2,"Female","stage3_12",0.73913
"1028","10:17:41",2,"Female","stage3_13",0.62884
"1029","10:17:41",2,"Female","stage3_14",0.68951
"1030","10:17:41",2,"Female","stage3_15",1.59768
"1031","10:17:41",2,"Female","stage3_16",0.68478
"1032","10:17:41",2,"Female","stage3_17",0.85092
"1033","10:17:41",2,"Female","stage3_18",1.62698
"1034","10:17:41",2,"Female","stage3_19",0.79198
"1035","10:17:41",2,"Female","stage4_0",1.93443
"1036","10:17:41",2,"Female","stage4_1",0.65247
"1037","10:17:41",2,"Female","stage4_2",0.76251
"1038","10:17:41",2,"Female","stage4_3",0.7144
"1039","10:17:41",2,"Female","stage4_4",0.7285
"1040","10:17:41",2,"Female","stage4_5",0.69711
"1041","10:17:41",2,"Female","stage4_6",0.87086
"1042","10:17:41",2,"Female","stage4_7",1.11623
"1043","10:17:41",2,"Female","stage4_8",1.90367
"1044","10:17:41",2,"Female","stage4_9",0.74024
"1045","10:17:41",2,"Female","stage5_0",1.08905
"1046","10:17:41",2,"Female","stage5_1",0.95168
"1047","10:17:41",2,"Female","stage5_2",2.75601
"1048","10:17:41",2,"Female","stage5_3",1.39298
"1049","10:17:41",2,"Female","stage5_4",0.79277
"1050","10:17:41",2,"Female","stage5_5",1.31725
"1051","10:17:41",2,"Female","stage5_6",0.95001
"1052","10:17:41",2,"Female","stage5_7",1.73078
"1053","10:17:41",2,"Female","stage5_8",1.22592
"1054","10:17:41",2,"Female","stage5_9",0.62529
"1055","10:17:41",2,"Female","stage5_10",0.7417
"1056","10:17:41",2,"Female","stage5_11",1.11449
"1057","10:17:41",2,"Female","stage5_12",0.60927
"1058","10:17:41",2,"Female","stage5_13",0.93221
"1059","10:17:41",2,"Female","stage5_14",1.37894
"1060","10:17:41",2,"Female","stage5_15",1.87293
"1061","10:17:41",2,"Female","stage5_16",0.8619
"1062","10:17:41",2,"Female","stage5_17",3.28808
"1063","10:17:41",2,"Female","stage5_18",0.90883
"1064","10:17:41",2,"Female","stage5_19",0.72414
"1065","10:17:41",2,"Female","cp",2
"1066","10:21:28",2,"Female","stage1_0",5.91596
"1067","10:21:28",2,"Female","stage1_1",33.97354
"1068","10:21:28",2,"Female","stage1_2",5.9408
"1069","10:21:28",2,"Female","stage1_3",4.08446
"1070","10:21:28",2,"Female","stage1_4",7.00776
"1071","10:21:28",2,"Female","stage1_5",4.20235
"1072","10:21:28",2,"Female","stage1_6",1.89934
"1073","10:21:28",2,"Female","stage1_7",1.41702
"1074","10:21:28",2,"Female","stage1_8",0.94099
